"代码","简称","时间","市盈率TTM","收盘价(元)","PE市盈率","PB市净率"
"603799.SH","华友钴业","2015-04-17","98.0253","23.9100","88.0233","5.6886"
"603799.SH","华友钴业","2015-04-24","88.5387","24.0500","88.5387","5.7219"
"603799.SH","华友钴业","2015-04-30","93.9125","23.0600","84.8941","5.4864"
"603799.SH","华友钴业","2015-05-08","87.5594","21.5000","79.1510","5.1152"
"603799.SH","华友钴业","2015-05-15","107.2704","26.3400","96.9692","6.2668"
"603799.SH","华友钴业","2015-05-22","118.8771","29.1900","107.4613","6.9448"
"603799.SH","华友钴业","2015-05-29","148.5658","36.4800","134.2990","8.6792"
"603799.SH","华友钴业","2015-06-05","148.5658","36.4800","134.2990","8.6792"
"603799.SH","华友钴业","2015-06-12","148.5658","36.4800","134.2990","8.6792"
"603799.SH","华友钴业","2015-06-19","148.5658","36.4800","134.2990","8.6792"
"603799.SH","华友钴业","2015-06-26","133.7011","32.8300","120.8617","7.8108"
"603799.SH","华友钴业","2015-07-03","79.0070","19.4000","71.4200","4.6156"
"603799.SH","华友钴业","2015-07-10","63.5722","15.7100","57.4673","3.7139"
"603799.SH","华友钴业","2015-07-17","73.0612","18.0549","66.0451","4.2682"
"603799.SH","华友钴业","2015-07-24","82.7130","20.4401","74.7701","4.8321"
"603799.SH","华友钴业","2015-07-31","69.2737","17.1190","62.6213","4.0470"
"603799.SH","华友钴业","2015-08-07","81.1248","20.0476","73.3343","4.7393"
"603799.SH","华友钴业","2015-08-14","93.4238","23.0870","84.4523","5.4578"
"603799.SH","华友钴业","2015-08-21","73.4684","18.1556","66.4132","4.2920"
"603799.SH","华友钴业","2015-08-26","59.4996","14.7036","53.7859","3.4760"
"603806.SH","福斯特","2014-09-05","26.4197","39.1400","26.4197","8.2765"
"603806.SH","福斯特","2014-09-12","35.8968","53.1800","35.8968","11.2453"
"603806.SH","福斯特","2014-09-19","31.4620","46.6100","31.4620","9.8561"
"603806.SH","福斯特","2014-09-26","30.1255","44.6300","30.1255","9.4374"
"603806.SH","福斯特","2014-09-30","30.7938","45.6200","30.7938","9.6467"
"603806.SH","福斯特","2014-10-10","30.1930","44.7300","30.1930","9.4585"
"603806.SH","福斯特","2014-10-17","30.5035","45.1900","30.5035","9.5558"
"603806.SH","福斯特","2014-10-24","28.3975","42.0700","28.3975","8.8960"
"603806.SH","福斯特","2014-10-31","33.6208","43.2300","29.1805","9.1413"
"603806.SH","福斯特","2014-11-07","36.0862","46.4000","31.3203","9.8116"
"603806.SH","福斯特","2014-11-14","35.0207","45.0300","30.3955","9.5219"
"603806.SH","福斯特","2014-11-21","34.9819","44.9800","30.3618","9.5114"
"603806.SH","福斯特","2014-11-28","34.2430","44.0300","29.7205","9.3105"
"603806.SH","福斯特","2014-12-05","33.4575","43.0200","29.0388","9.0969"
"603806.SH","福斯特","2014-12-12","32.9831","42.4100","28.6270","8.9679"
"603806.SH","福斯特","2014-12-19","31.1788","40.0900","27.0610","8.4773"
"603806.SH","福斯特","2014-12-26","30.2222","38.8600","26.2307","8.2173"
"603806.SH","福斯特","2014-12-31","29.6934","38.1800","35.5209","4.0368"
"603806.SH","福斯特","2015-01-09","29.7711","38.2800","35.6139","4.0473"
"603806.SH","福斯特","2015-01-16","29.5845","38.0400","35.3907","4.0220"
"603806.SH","福斯特","2015-01-23","30.7433","39.5300","36.7769","4.1795"
"603806.SH","福斯特","2015-01-30","30.3700","39.0500","36.3303","4.1287"
"603806.SH","福斯特","2015-02-06","29.3123","37.6900","35.0650","3.9850"
"603806.SH","福斯特","2015-02-13","29.9033","38.4500","35.7721","4.0653"
"603806.SH","福斯特","2015-02-17","30.2533","38.9000","36.1908","4.1129"
"603806.SH","福斯特","2015-02-27","30.5955","39.3400","36.6001","4.1594"
"603806.SH","福斯特","2015-03-06","33.3409","42.8700","39.8843","4.5326"
"603806.SH","福斯特","2015-03-13","32.8976","42.3000","39.3540","4.4724"
"603806.SH","福斯特","2015-03-20","33.5664","43.1600","40.1541","4.5633"
"603806.SH","福斯特","2015-03-27","35.3707","45.4800","42.3125","4.8086"
"603806.SH","福斯特","2015-04-03","36.0784","46.3900","43.1591","4.9048"
"603806.SH","福斯特","2015-04-10","42.7218","45.9200","42.7218","4.8551"
"603806.SH","福斯特","2015-04-17","43.4568","46.7100","43.4568","4.9386"
"603806.SH","福斯特","2015-04-24","51.1881","55.0200","51.1881","5.8172"
"603806.SH","福斯特","2015-04-30","51.7630","56.3800","52.4533","5.9610"
"603806.SH","福斯特","2015-05-08","50.0278","54.4900","50.6950","5.7612"
"603806.SH","福斯特","2015-05-15","52.4057","57.0800","53.1046","6.0351"
"603806.SH","福斯特","2015-05-22","51.9926","57.0800","52.6859","5.9875"
"603806.SH","福斯特","2015-05-29","51.9926","57.0800","52.6859","5.9875"
"603806.SH","福斯特","2015-06-05","57.1891","62.7850","57.9517","6.5859"
"603806.SH","福斯特","2015-06-12","58.7223","64.4682","59.5054","6.7625"
"603806.SH","福斯特","2015-06-19","59.1538","64.9420","59.9427","6.8122"
"603806.SH","福斯特","2015-06-26","57.7858","63.4401","58.5565","6.6546"
"603806.SH","福斯特","2015-07-03","50.8082","55.7797","51.4858","5.8511"
"603806.SH","福斯特","2015-07-10","43.5184","47.7767","44.0988","5.0116"
"603806.SH","福斯特","2015-07-17","45.6484","50.1151","46.2572","5.2569"
"603806.SH","福斯特","2015-07-24","45.9698","50.4679","46.5828","5.2939"
"603806.SH","福斯特","2015-07-31","38.6432","42.4245","39.1586","4.4502"
"603806.SH","福斯特","2015-08-07","40.0204","43.9364","40.5541","4.6088"
"603806.SH","福斯特","2015-08-14","41.7464","45.8313","42.3032","4.8075"
"603806.SH","福斯特","2015-08-21","35.8398","43.6743","40.3122","4.5813"
"603806.SH","福斯特","2015-08-26","27.0391","32.9498","30.4133","3.4563"
"603808.SH","歌力思","2015-04-24","38.7088","33.3900","38.7088","8.1178"
"603808.SH","歌力思","2015-04-30","56.5336","48.8800","56.6662","11.8837"
"603808.SH","歌力思","2015-05-08","51.1555","44.2300","51.2755","10.7532"
"603808.SH","歌力思","2015-05-15","65.9944","57.0600","66.1492","13.8724"
"603808.SH","歌力思","2015-05-22","80.6251","69.7100","80.8143","16.9479"
"603808.SH","歌力思","2015-05-29","92.6188","80.0800","92.8361","19.4690"
"603808.SH","歌力思","2015-06-05","75.2007","65.0200","75.3772","15.8076"
"603808.SH","歌力思","2015-06-12","72.1358","62.3700","72.3051","15.1634"
"603808.SH","歌力思","2015-06-19","56.3601","48.7300","56.4923","11.8472"
"603808.SH","歌力思","2015-06-26","55.8743","48.3100","56.0054","11.7451"
"603808.SH","歌力思","2015-07-03","46.7258","40.6053","46.8354","9.8220"
"603808.SH","歌力思","2015-07-10","34.8130","30.2530","34.8947","7.3179"
"603808.SH","歌力思","2015-07-17","46.3325","40.2636","46.4412","9.7394"
"603808.SH","歌力思","2015-07-24","54.8797","47.6912","55.0084","11.5360"
"603808.SH","歌力思","2015-07-31","57.7480","50.1838","57.8835","12.1390"
"603808.SH","歌力思","2015-08-07","56.6839","49.2591","56.8169","11.9153"
"603808.SH","歌力思","2015-08-14","58.5548","53.2895","61.4657","12.8902"
"603808.SH","歌力思","2015-08-21","51.5861","46.9474","54.1505","11.3561"
"603808.SH","歌力思","2015-08-26","47.2237","42.9773","49.5713","10.3958"
"603818.SH","曲美家居","2015-04-24","39.2071","15.6400","37.6841","5.9980"
"603818.SH","曲美家居","2015-04-30","57.3818","22.8900","55.1528","8.7784"
"603818.SH","曲美家居","2015-05-08","66.4315","26.5000","63.8510","10.1629"
"603818.SH","曲美家居","2015-05-15","88.4417","35.2800","85.0062","13.5300"
"603818.SH","曲美家居","2015-05-22","139.1302","55.5000","133.7257","21.2845"
"603818.SH","曲美家居","2015-05-29","183.3510","73.1400","176.2288","28.0495"
"603818.SH","曲美家居","2015-06-05","128.6014","51.3000","123.6059","19.6738"
"603818.SH","曲美家居","2015-06-12","134.9437","53.8300","129.7019","20.6441"
"603818.SH","曲美家居","2015-06-19","99.2963","39.6100","95.4392","15.1906"
"603818.SH","曲美家居","2015-06-26","86.8122","34.6300","83.4400","13.2808"
"603818.SH","曲美家居","2015-07-03","63.9247","25.5000","61.4415","9.7794"
"603818.SH","曲美家居","2015-07-10","50.7888","20.2600","48.8159","7.7698"
"603818.SH","曲美家居","2015-07-17","73.3254","29.2500","70.4771","11.2175"
"603818.SH","曲美家居","2015-07-24","81.7985","32.6300","78.6211","12.5138"
"603818.SH","曲美家居","2015-07-31","73.8518","29.4600","70.9830","11.2980"
"603818.SH","曲美家居","2015-08-07","79.3669","31.6600","76.2839","12.1418"
"603818.SH","曲美家居","2015-08-14","81.9991","32.7100","78.8138","12.5444"
"603818.SH","曲美家居","2015-08-21","75.2408","32.7600","78.9343","12.5636"
"603818.SH","曲美家居","2015-08-26","56.0861","24.4200","58.8393","9.3652"
"603828.SH","柯利达","2015-02-27","34.3419","27.2500","34.3419","6.8309"
"603828.SH","柯利达","2015-03-06","38.3999","30.4700","38.3999","7.6381"
"603828.SH","柯利达","2015-03-13","36.5473","29.0000","36.5473","7.2696"
"603828.SH","柯利达","2015-03-20","38.4251","30.4900","38.4251","7.6431"
"603828.SH","柯利达","2015-03-27","38.5385","30.5800","38.5385","7.6656"
"603828.SH","柯利达","2015-04-03","45.6842","36.2500","45.6842","9.0870"
"603828.SH","柯利达","2015-04-10","50.8890","40.3800","50.8890","10.1223"
"603828.SH","柯利达","2015-04-17","48.7844","38.7100","48.7844","9.7036"
"603828.SH","柯利达","2015-04-24","49.3767","39.1800","49.3767","9.8214"
"603828.SH","柯利达","2015-04-30","44.0561","37.1200","46.7806","9.3051"
"603828.SH","柯利达","2015-05-08","42.0029","35.3900","44.6003","8.8714"
"603828.SH","柯利达","2015-05-15","50.1685","42.2700","53.2709","10.5960"
"603828.SH","柯利达","2015-05-22","58.4527","49.2500","62.0674","12.3457"
"603828.SH","柯利达","2015-05-29","75.0094","63.2000","79.6480","15.8427"
"603828.SH","柯利达","2015-06-05","62.1320","52.5014","65.9742","13.1228"
"603828.SH","柯利达","2015-06-12","62.0014","52.3910","65.8356","13.0953"
"603828.SH","柯利达","2015-06-19","49.9192","42.1816","53.0062","10.5434"
"603828.SH","柯利达","2015-06-26","46.4417","39.2431","49.3137","9.8089"
"603828.SH","柯利达","2015-07-03","44.2104","37.3577","46.9444","9.3376"
"603828.SH","柯利达","2015-07-10","42.2403","35.6929","44.8524","8.9215"
"603828.SH","柯利达","2015-07-17","43.7832","36.9967","46.4907","9.2474"
"603828.SH","柯利达","2015-07-24","45.8364","38.7317","48.6710","9.6811"
"603828.SH","柯利达","2015-07-31","48.2577","36.0339","46.7091","9.2908"
"603828.SH","柯利达","2015-08-07","51.0245","38.0998","49.3871","9.8235"
"603828.SH","柯利达","2015-08-14","51.7766","38.6615","50.1151","9.9683"
"603828.SH","柯利达","2015-08-21","41.9720","31.3404","40.6251","8.0807"
"603828.SH","柯利达","2015-08-26","34.9878","26.1253","33.8651","6.7361"
"603838.SH","四通股份","2015-07-03","36.0333","13.4600","36.0333","4.9666"
"603838.SH","四通股份","2015-07-10","55.9507","20.9000","55.9507","7.7119"
"603838.SH","四通股份","2015-07-17","71.2903","26.6300","71.2903","9.8263"
"603838.SH","四通股份","2015-07-24","81.4899","30.4400","81.4899","11.2321"
"603838.SH","四通股份","2015-07-31","122.8773","45.9000","122.8773","16.9367"
"603838.SH","四通股份","2015-08-07","117.3090","43.8200","117.3090","16.1692"
"603838.SH","四通股份","2015-08-14","113.5076","42.4000","113.5076","15.6453"
"603838.SH","四通股份","2015-08-21","82.1324","30.6800","82.1324","11.3207"
"603838.SH","四通股份","2015-08-26","75.4130","28.1700","75.4130","10.3945"
"603869.SH","北部湾旅","2015-03-27","33.1723","7.9600","33.1723","3.6920"
"603869.SH","北部湾旅","2015-04-03","53.4673","12.8300","53.4673","5.9509"
"603869.SH","北部湾旅","2015-04-10","78.2632","18.7800","78.2632","8.7106"
"603869.SH","北部湾旅","2015-04-17","126.0629","30.2500","126.0629","14.0307"
"603869.SH","北部湾旅","2015-04-24","123.0207","29.5200","123.0207","13.6921"
"603869.SH","北部湾旅","2015-04-30","106.8714","28.0000","116.6863","12.9870"
"603869.SH","北部湾旅","2015-05-08","97.6347","25.5800","106.6013","11.8646"
"603869.SH","北部湾旅","2015-05-15","121.9479","31.9500","133.1474","14.8192"
"603869.SH","北部湾旅","2015-05-22","143.0168","37.4700","156.1513","17.3795"
"603869.SH","北部湾旅","2015-05-29","169.4293","44.3900","184.9895","20.5891"
"603869.SH","北部湾旅","2015-06-05","150.0780","39.3200","163.8609","18.2375"
"603869.SH","北部湾旅","2015-06-12","163.8949","42.9400","178.9468","19.9166"
"603869.SH","北部湾旅","2015-06-19","123.9708","32.4800","135.3561","15.0650"
"603869.SH","北部湾旅","2015-06-26","102.4820","26.8500","111.8939","12.4537"
"603869.SH","北部湾旅","2015-07-03","72.7489","19.0600","79.4301","8.8405"
"603869.SH","北部湾旅","2015-07-10","66.6801","17.5668","72.8039","8.1030"
"603869.SH","北部湾旅","2015-07-17","83.5887","22.0213","91.2654","10.1577"
"603869.SH","北部湾旅","2015-07-24","101.6423","26.7775","110.9770","12.3516"
"603869.SH","北部湾旅","2015-07-31","110.6501","29.1506","120.8120","13.4462"
"603869.SH","北部湾旅","2015-08-07","115.2303","30.3573","125.8129","14.0028"
"603869.SH","北部湾旅","2015-08-14","116.3372","30.6489","127.0214","14.1373"
"603869.SH","北部湾旅","2015-08-21","90.2682","23.7810","98.5583","10.9694"
"603869.SH","北部湾旅","2015-08-26","68.2069","17.9690","74.4709","8.2885"
"603883.SH","老百姓","2015-04-24","32.6865","25.9900","34.2883","7.1694"
"603883.SH","老百姓","2015-04-30","47.8664","38.0600","50.2121","10.4989"
"603883.SH","老百姓","2015-05-08","74.2017","59.0000","77.8379","16.2752"
"603883.SH","老百姓","2015-05-15","110.6361","87.9700","116.0577","24.2666"
"603883.SH","老百姓","2015-05-22","121.4519","96.5700","127.4035","26.6389"
"603883.SH","老百姓","2015-05-29","122.2694","97.2200","128.2611","26.8182"
"603883.SH","老百姓","2015-06-05","107.7183","85.6500","112.9969","23.6266"
"603883.SH","老百姓","2015-06-12","108.3974","86.1900","113.7093","23.7756"
"603883.SH","老百姓","2015-06-19","96.4874","76.7200","101.2157","21.1633"
"603883.SH","老百姓","2015-06-26","93.2175","74.1200","97.7855","20.4460"
"603883.SH","老百姓","2015-07-03","73.9879","58.8300","77.6136","16.2283"
"603883.SH","老百姓","2015-07-10","69.0831","54.9300","72.4684","15.1525"
"603883.SH","老百姓","2015-07-17","82.0998","65.2800","86.1230","18.0075"
"603883.SH","老百姓","2015-07-24","85.0553","67.6300","89.2234","18.6558"
"603883.SH","老百姓","2015-07-31","69.2717","55.0800","72.6663","15.1938"
"603883.SH","老百姓","2015-08-07","72.8435","57.9200","76.4131","15.9773"
"603883.SH","老百姓","2015-08-14","71.5701","58.3900","77.0332","16.1069"
"603883.SH","老百姓","2015-08-21","61.8378","50.4500","66.5580","13.9167"
"603883.SH","老百姓","2015-08-26","61.8378","50.4500","66.5580","13.9167"
"603885.SH","吉祥航空","2015-05-29","25.8710","19.4800","25.8710","5.5178"
"603885.SH","吉祥航空","2015-06-05","41.6618","31.3700","41.6618","8.8858"
"603885.SH","吉祥航空","2015-06-12","67.1078","50.5300","67.1078","14.3130"
"603885.SH","吉祥航空","2015-06-19","90.5351","68.1700","90.5351","19.3096"
"603885.SH","吉祥航空","2015-06-26","91.5843","68.9600","91.5843","19.5334"
"603885.SH","吉祥航空","2015-07-03","91.5843","68.9600","91.5843","19.5334"
"603885.SH","吉祥航空","2015-07-10","91.5843","68.9600","91.5843","19.5334"
"603885.SH","吉祥航空","2015-07-17","77.7590","58.5500","77.7590","16.5847"
"603885.SH","吉祥航空","2015-07-24","94.1740","70.9100","94.1740","20.0857"
"603885.SH","吉祥航空","2015-07-31","80.0433","60.2700","80.0433","17.0719"
"603885.SH","吉祥航空","2015-08-07","78.3566","59.0000","78.3566","16.7121"
"603885.SH","吉祥航空","2015-08-14","84.8243","63.8700","84.8243","18.0916"
"603885.SH","吉祥航空","2015-08-21","70.7334","53.2600","70.7334","15.0862"
"603885.SH","吉祥航空","2015-08-26","33.4710","44.2000","58.7010","12.5199"
"603889.SH","新澳股份","2014-12-31","27.9613","25.8500","24.2703","2.8493"
"603889.SH","新澳股份","2015-01-09","30.4708","28.1700","26.4486","3.1050"
"603889.SH","新澳股份","2015-01-16","30.1896","27.9100","26.2044","3.0764"
"603889.SH","新澳股份","2015-01-23","31.2171","28.8600","27.0964","3.1811"
"603889.SH","新澳股份","2015-01-30","30.1030","27.8300","26.1293","3.0675"
"603889.SH","新澳股份","2015-02-06","29.0430","26.8500","25.2092","2.9595"
"603889.SH","新澳股份","2015-02-13","30.0706","27.8000","26.1012","3.0642"
"603889.SH","新澳股份","2015-02-17","30.1030","27.8300","26.1293","3.0675"
"603889.SH","新澳股份","2015-02-27","30.1138","27.8400","26.1387","3.0686"
"603889.SH","新澳股份","2015-03-06","30.7304","28.4100","26.6739","3.1315"
"603889.SH","新澳股份","2015-03-13","29.9732","27.7100","26.0167","3.0543"
"603889.SH","新澳股份","2015-03-20","31.4876","29.1100","27.3311","3.2086"
"603889.SH","新澳股份","2015-03-27","32.3421","29.9000","28.0728","3.2957"
"603889.SH","新澳股份","2015-04-03","33.8997","31.3400","29.4248","3.4544"
"603889.SH","新澳股份","2015-04-10","36.1604","33.4300","31.3871","3.6848"
"603889.SH","新澳股份","2015-04-17","35.8251","33.1200","31.0961","3.6506"
"603889.SH","新澳股份","2015-04-24","32.3072","34.4100","32.3072","3.7928"
"603889.SH","新澳股份","2015-04-30","29.2275","34.0800","31.9974","3.7564"
"603889.SH","新澳股份","2015-05-08","28.4814","33.2100","31.1806","3.6606"
"603889.SH","新澳股份","2015-05-15","35.5053","41.4000","38.8701","4.5633"
"603889.SH","新澳股份","2015-05-22","41.7916","48.7300","45.7522","5.3712"
"603889.SH","新澳股份","2015-05-29","58.6223","68.9105","64.1779","7.5344"
"603889.SH","新澳股份","2015-06-05","50.3892","59.2325","55.1645","6.4762"
"603889.SH","新澳股份","2015-06-12","50.5049","59.3685","55.2913","6.4911"
"603889.SH","新澳股份","2015-06-19","37.6021","44.2013","41.1657","4.8328"
"603889.SH","新澳股份","2015-06-26","33.9615","39.9218","37.1801","4.3649"
"603889.SH","新澳股份","2015-07-03","39.5575","46.4998","43.3063","5.0841"
"603889.SH","新澳股份","2015-07-10","40.3551","47.4374","44.1795","5.1866"
"603889.SH","新澳股份","2015-07-17","37.6536","44.2618","41.2220","4.8394"
"603889.SH","新澳股份","2015-07-24","39.8534","46.8476","43.6303","5.1221"
"603889.SH","新澳股份","2015-07-31","35.7754","42.0540","39.1658","4.5980"
"603889.SH","新澳股份","2015-08-07","37.1390","43.6569","40.6587","4.7733"
"603889.SH","新澳股份","2015-08-14","39.2616","46.1520","42.9824","5.0461"
"603889.SH","新澳股份","2015-08-21","34.0290","41.5398","38.6870","4.5418"
"603889.SH","新澳股份","2015-08-26","28.9253","35.3096","32.8847","3.8606"
"603898.SH","好莱客","2015-02-17","19.5408","28.1800","19.5408","7.2567"
"603898.SH","好莱客","2015-02-27","26.0105","37.5100","26.0105","9.6593"
"603898.SH","好莱客","2015-03-06","36.1346","52.1100","36.1346","13.4190"
